Vers,Phonétique,Syllabes
n'accompagnent plus l'homme et ne surnagent pas ,nakCpanjplylOme|n@syRnaZpa,10
comme un vil plomb ,kOme~vilplC,4
ainsi plus l'onde est pure et moins l'homme y surnage ,e~siplylCdEpyR|emwe~lOmisyRnaZ,12
à peine de ce monde il emporte une image ,apEn@d@s@mCd|ilApORtynimaZ,12
mais ton image ô dieu dans ces grands traits épars,mEtCimaZ@o|dj2dAsegRAtREzepaR,13
en s'élevant vers toi grandit à nos regards ,Aszel@vAvERtwa|gRAditanoR@gaR,12
comme au prêtre habitant l'ombre du sanctuaire,kOmopREtRabitA|l|CbR@dysAktHER,12
chaque pas te révèle à l'âme solitaire ,Sak@pat@RevEl|alamsOlitER,11
le silence et la nuit et l'ombre des forêts,l@silAselanHit|elCbR@defORE,12
lui murmurent tout bas de sublimes secrets ,lHimyRmyRtubad@|syblim@s@kRE,11
et l'esprit abîmé dans ces rares spectacles,elEspRitabime|dAseRaR@spEktakl,12
par la voix des déserts écoute tes oracles,paRlavwadedezERz|ekut@tezORakl,12
j'ai vu de l'océan les flots épouvantés,Zevyd@lOseA|leflozepuvAte,12
pareils aux fiers coursiers dans la plaine emportés,paREjzofjERkuRsje|dAlaplEnApORte,12
déroulant à ta voix leur humide crinière,deRulAtatavwa|l9Rymid@kRinjER,12
franchir en bondissant leur bruyante carrière,fRASiRAbCdisA|l9RbRHijAt@kaRjER,12
puis soudain refoulés sous ton frein tout-puissant,pHisude~R@fule|sutCfRe~tupHisA,12
dans l'abîme étonné rentrer en mugissant,dAlabimetOne|RAtReAmyZisA,12
j'ai vu le fleuve épris des gazons du rivage,Zevyl@fl9vepRi|degazCdyRivaZ,12
se glisser flots à flots de bocage en bocage,s@gliseflozaflo|d@bOkaZAbOkaZ,12
et dans son lit voilé d'ombrage et de fraîcheur,edAsClivwale|dt|CbRaZed@fRES9R,12
bercer en murmurant la barque du pêcheur,bERseAmyRmyRA|labaRk@dypES9R,12
j'ai vu le trait brisé de la foudre qui gronde,Zevyl@tREbRize|d@lafudR@kigRCd,12
comme un serpent de feu se dérouler sur l'onde ,kOme~sERpAd@f2|s@deRulesyRlCd,12
le zéphyr embaumé des doux parfums du miel,l@zefiRAbome|dedupaRfe~dymjEl,12
balayer doucement l'azur voilé du ciel ,balejedus@mA|l|azyRvwaledysjEl,12
la colombe essuyant son aile encore humide,lakOlCbesHijA|sCElAkORymid,12
sur les bords de son nid poser un pied timide,syRlebORd@sCni|pozee~pjetimid,12
puis d'un vol cadencé fendant le flot des airs,pHidte~vOlkadAse|fAdAl@flodezER,12
s'abattre en soupirant sur la rive des mers,szabatRAsupiRA|syRlaRiv@demER,12
j'ai vu ces monts voisins des cieux où tu reposes,ZevysemCvwaze~|desj2zutyR@poz,12
cette neige où l'aurore aime à semer ses roses,sEt@nEZulOROR|Emas@meseRoz,12
ces trésors des hivers d'où par mille détours,setRezORdeivER|dt|upaRmil@detuR,12
dans nos champs desséchés multipliant leur cours,dAnoSAdeseSe|myltiplijAl9RkuR,13
cent rochers de cristal que tu fonds à mesure,sAROSed@kRistal|k@tyfCzam@zyR,12
viennent désaltérer la mourante verdure ,vjEndezalteRela|muRAt@vERdyR,11
et ces ruisseaux pleuvant de ces rocs suspendus,eseRHisopl2vA|d@seROksyspAdy,12
et ces torrents grondant dans les granits fendus,esetORAgRCdA|dAlegRanitfAdy,12
et ces pics où le temps a perdu sa victoire,esepikzul@tAz|apERdysaviktwaR,12
et toute la nature est un hymne à ta gloire,etut@lanatyR|Ete~imnataglwaR,12
quand le dieu qui me frappe attendri par mes larmes,kAl@dj2kim@fRap|atAdRipaRmelaRm,12
de mon cœur oppressé soulève un peu sa main,d@mCk9rOpRese|sulEve~p2same~,12
et donnant quelque trêve à mes longues alarmes,edOnAkElk@tREv|amelCg@zalaRm,12
laisse tarir mes yeux et respirer mon sein,lEs@taRiRmezj2z|eREspiRemCse~,12
soudain comme le flot refoulé du rivage,sude~kOm@l@flo|R@fuledyRivaZ,12
aux bords qui l'ont brisé revient en gémissant,obORkilCbRize|R@vje~tAZemisA,12
ou comme le roseau vain jouet de l'orage,ukOm@l@Rozo|ve~ZwEd@lORaZ,12
qui plie et rebondit sous la main du passant,kiplieR@bCdi|sulame~dypasA,12
mon cœur revient à dieu plus docile et plus tendre,mCk9rR@vje~tadj2|plydOsileplytAdR,12
et de ses châtiments perdant le souvenir,ed@seSatimA|pERdAl@suv@niR,12
comme un enfant soumis n'ose lui faire entendre,kOme~AfAsumi|n|ozlHifERAtAdR,11
qu'un murmure amoureux pour se plaindre et bénir,ke~myRmyRamuR2|puRs@ple~dRebeniR,12
que le deuil de mon âme était lugubre et sombre ,k@l@d9jd@mCam|etElygybResCbR,12
que de nuits sans pavots que de jours sans soleil ,k@d@nHisApavo|k@d@ZuRsAsOlEj,12
que de fois j'ai compté les pas du temps dans l'ombre,k@d@fwaZekCte|lepadytAdAlCbR,12
quand les heures passaient sans mener le sommeil ,kAle9R@pasE|sAm@nel@sOmEj,12
mais loin de moi ces temps  que l'oubli les dévore ,mElwe~d@mwasetA|k@lubliledevOR,12
ce qui n'est plus pour l'homme a-t-il jamais été ,s@kinEplypuRlOm|atZamEzete,11
quelques jours sont perdus  mais le bonheur encore,kElk@ZuRsCpERdy|mEl@bOn9RAkOR,12
peut fleurir sous mes yeux comme une fleur d'été ,p2fl9RiRsumezj2|kOmyn@fl9Rdtete,12
tous les jours sont à toi  que t'importe leur nombre ,tusleZuRsCtatwa|k@tte~pORt@l9RnCbR,12
tu dis  le temps se hâte ou revient sur ses pas,tydil@tAs@at|uR@vje~syRsepa,12
eh  n'es-tu pas celui qui fit reculer l'ombre,enEtypas@lHi|kifiR@kylelCbR,12
sur le cadran rempli d'un roi que tu sauvas ,syRl@kadRARApli|dt|e~Rwak@tysova,12
si tu voulais ainsi le torrent de ma vie,sityvulEze~si|l@tORAd@mavi,12
à sa source aujourd'hui remontant sans efforts,asasuRsojuRdji|R@mCtAsAzefOR,12
nourrirait de nouveau ma jeunesse tarie,nuRiREd@nuvo|maZ9nEs@taRi,12
et de ses flots vermeils féconderait ses bords ,ed@seflovERmEj|fekCd@REsebOR,12
ces cheveux dont la neige hélas  argente à peine,seS@v2dClanEZelaszaRZAtapEn,12
un front où la douleur a gravé le passé,e~fRCtuladul9R|agRavel@pase,12
l'ombrageraient encor de leur touffe d'ébène,lCbRaZ@REtAkor|d@l9Rtuf@dtebEn,12
aussi pur que la vague où le cygne a passé ,osipyRk@lavag|ul@sinjapase,12
l'amour ranimerait l'éclat de ces prunelles,lamuRRanim@RE|l|eklad@sepRynEl,12
et ce foyer du cœur dans les yeux répété,es@fwajedyk9r|dAlezj2Repete,12
lancerait de nouveau ces chastes étincelles,lAs@REd@nuvo|seSast@zete~sEl,12
qui d'un désir craintif font rougir la beauté,kidte~deziRkRe~tif|fCRuZiRlabote,12
dieu  laisse-moi cueillir cette palme féconde,dj2lEs@mwak9jiR|sEt@palm@fekCd,12
et dans mon sein ravi l'emporter pour toujours,edAmCse~Ravi|l|ApORtepuRtuZuR,12
ainsi que le torrent emporte dans son onde,e~sik@l@tORAt|ApORt@dAsCCd,12
les roses de sarons qui parfument son cours ,leRoz@d@saRC|kipaRfymsCkuR,11
quand pourrai-je la voir sur l'enfant qui repose,kApuReZ@lavwaR|syRlAfAkiR@poz,12
s'incliner doucement dans le calme des nuits ,sze~klinedus@mA|dAl@kalm@denHi,12
quand verrai-je ses fils de leurs lèvres de rose,kAvEReZ@sefil|d@l9RlEvR@d@Roz,12
se suspendre à son sein comme l'abeille aux lis ,s@syspAdRasCse~|kOm@labEjoli,12
à l'ombre du figuier près du courant de l'onde,alCbR@dyfigje|pREdykuRAd@lCd,12
loin de l'œil de l'envie et des pas du pervers,lwe~d@l2jd@lAvi|edepadypERvER,12
je bâtirai pour eux un nid parmi le monde,Z@batiRepuR2z|e~nipaRmil@mCd,12
comme sur un écueil l'hirondelle des mers,kOm@syRe~ek9j|l|iRCdEl@demER,12
là sans les abreuver à ces sources amères,lasAlezabR9ve|asesuRs@zamER,12
où l'humaine sagesse a mêlé son poison,ulymEn@saZEs|amelesCpwazC,12
de ma bouche fidèle aux leçons de mes pères,d@mabuS@fidEl|ol@sCd@mepER,12
pour unique sagesse ils apprendront ton nom,puRynik@saZEs|ilzapRAdRCtCnC,12
là je leur laisserai le modeste héritage,laZ@l9Rles@Re|l@mOdEsteRitaZ,12
qu'aux petits des oiseaux dieu donne à leur réveil,kop@tidezwazo|dj2dOnal9RRevEj,12
l'eau pure du torrent un nid sous le feuillage,lopyR@dytORAt|e~nisul@f9jaZ,12
les fruits tombés de l'arbre et ma place au soleil,lefRHitCbed@laRbR|emaplasosOlEj,12
alors le front chargé de guirlandes fanées,alORl@fRCSaRZe|d@giRlAd@fane,12
tel qu'un vieil olivier parmi ses rejetons,tElke~vjEjOlivje|paRmiseR@Z@tC,12
je verrai de mes fils les brillantes années,Z@vERed@mefil|lebRijAt@zane,12
cacher mon tronc flétri sous leurs jeunes festons,kaSemCtRCfletRi|sul9RZ9n@fEstC,12
alors j'entonnerai l'hymne de ma vieillesse,alORZAtOn@Re|l|imn@d@mavjEjEs,12
et convive enivré des vins de ta bonté,ekCvivAnivRe|deve~d@tabCte,12
je passerai la coupe aux mains de la jeunesse,Z@pas@Relakup|ome~d@laZ9nEs,12
et je m'endormirai dans ma félicité,eZ@mAdORmiRe|dAmafelisite,12
la nuit pour rafraîchir la nature embrasée,lanHipuRRafReSiR|lanatyRAbRaze,12
de ses cheveux d'ébène exprimant la rosée,d@seS@v2dtebEn|EkspRimAlaRoze,12
pose au sommet des monts ses pieds silencieux,pozosOmEdemC|sepjesilAsj2,12
et l'ombre et le sommeil descendent sur mes yeux ,elCbRel@sOmEj|desAdsyRmezj2,11
c'était l'heure où jadis mais aujourd'hui mon âme,setEl9RuZadis|mEzojuRdjimCam,12
comme un feu dont le vent n'excite plus la flamme,kOme~f2dCl@vA|n|Eksit@plylaflam,12
fait pour se ranimer un inutile effort,fEpuRs@Ranime|e~inytilefOR,12
retombe sur soi-même et languit et s'endort,R@tCb@syRswamEm|elAgiteszAdOR,12
que ce calme lui pèse  ô lyre  ô mon génie ,k@s@kalm@lHipEz@oliR@omCZeni,14
musique intérieure ineffable harmonie,myzike~teRj9R|inefablaRmOni,12
harpe que j'entendais résonner dans les airs,aRp@k@ZAtAdE|RezOnedAlezER,12
comme un écho lointain des célestes concerts,kOme~ekolwe~te~|deselEst@kCsER,12
pendant qu'il en est temps pendant qu'il vibre encore,pAdAkilAEtA|pAdAkilvibRAkOR,12
venez venez bercer ce cœur qui vous implore ,v@nev@nebERse|s@k9rkivuze~plOR,12
et toi qui donnes l'âme à mon luth inspiré,etwakidOn@lam|amClyte~spiRe,12
esprit capricieux viens prélude à ton gré ,EspRikapRisj2|vje~pRelydatCgRe,12
il descend  il descend  la harpe obéissante,ildesAtildesA|laaRpObeisAt,12
a frémi mollement sous son vol cadencé,afRemimOl@mA|susCvOlkadAse,12
le souffle harmonieux dans mon âme a passé,l@suflaRmOnj2|dAmCamapase,12
non non brise à jamais cette corde amollie ,nCnCbRizaZamE|sEt@kORdamOli,12
mon cœur ne répond plus à ta voix affaiblie,mCk9rn@RepCplyz|atavwazafEbli,12
l'amour n'a pas de sons qui puissent l'exprimer ,lamuRnapad@sC|kipHislEkspRime,11
pour révéler sa langue il faut il faut aimer,puRRevelesalAg|ilfotilfoteme,12
un seul soupir du cœur que le cœur nous renvoie,e~s9lsupiRdyk9r|k@l@k9rnuRAvwa,12
un œil demi-voilé par des larmes de joie,e~2jd@mivwale|paRdelaRm@d@Zwa,12
un regard un silence un accent de sa voix,e~R@gaRte~silAs|e~aksAd@savwa,12
un mot toujours le même et répété cent fois,e~motuZuRl@mEm|eRepetesAfwa,12
ô lyre en disent plus que ta vaine harmonie ,oliRAdizplyk@|tavEnaRmOni,11
l'amour est à l'amour le reste est au génie,lamuREtalamuR|l@REstEtoZeni,12
si tu veux que mon cœur résonne sous ta main,sityv2k@mCk9r|RezOn@sutame~,12
tire un plus mâle accord de tes fibres d'airain,tiRe~plymalakOR|d@tefibR@dtERe~,12
j'entends j'entends de loin comme une voix qui gronde ,ZAtAZAtAd@lwe~|kOmyn@vwakigRCd,12
un souffle impétueux fait frissonner les airs,e~sufle~petH2|fEfRisOnelezER,12
quand l'aigle au vol pesant rase le sein des mers,kAlEglovOlp@zA|Raz@l@se~demER,12
eh  qui m'emportera sur des flots sans rivages ,ekimApORt@Ra|syRdeflosARivaZ,12
quand pourrai-je la nuit aux clartés des orages,kApuReZ@lanHit|oklaRtedezORaZ,12
sur un vaisseau sans mâts au gré des aquilons,syRe~vEsosAmaz|ogRedezakilC,12
fendre de l'océan les liquides vallons,fAdR@d@lOseA|lelikid@valC,12
m'engloutir dans leur sein m'élancer sur leurs cimes,mAglutiRdAl9Rse~|m|elAsesyRl9Rsim,12
rouler avec la vague au sein des noirs abîmes,RuleavEklavag|ose~denwaRzabim,12
et revomi cent fois par les gouffres amers,eR@vomisAfwa|paRlegufR@zamER,12
flotter comme l'écume au vaste sein des mers ,flOtekOm@lekym|ovast@se~demER,12
d'effroi de volupté tour à tour éperdue,dtefRwad@vOlypte|tuRatuRepERdy,12
cent fois entre la vie et la mort suspendue,sAfwazAtR@lavi|elamORsyspAdy,12
peut-être que mon âme au sein de ces horreurs,p2EtR@k@mCam|ose~d@seOR9R,12
pourrait jouir au moins de ses propres terreurs,puREZwiRomwe~|d@sepROpR@teR9R,12
et prête à s'abîmer dans la nuit qu'elle ignore,epREtaszabime|dAlanHikElinjOR,12
à la vie un moment se reprendrait encore,alavie~mOmA|s@R@pRAdREtAkOR,12
comme un homme roulant des sommets d'un rocher,kOme~Om@RulA|desOmEdte~ROSe,12
de ses bras tout sanglants cherche à s'y rattacher,d@sebRatusAglA|SERSasziRataSe,12
mais toujours repasser par une même route,mEtuZuRR@pase|paRyn@mEm@Rut,12
voir ses jours épuisés s'écouler goutte à goutte ,vwaRseZuRzepHize|sz|ekulegutagut,12
mais suivre pas à pas dans l'immense troupeau,mEsHivR@pazapa|dAlimAs@tRupo,12
ces générations inutile fardeau,seZeneRasjCz|inytil@faRdo,12
qui meurent pour mourir qui vécurent pour vivre,kim9RpuRmuRiRki|vekyRpuRvivR,10
et dont chaque printemps la terre se délivre,edCSak@pRe~tA|latER@s@delivR,12
comme dans nos forêts le chêne avec mépris,kOm@dAnofORE|l@SEnavEkmepRi,12
livre aux vents des hivers ses feuillages flétris ,livRovAdeivER|sef9jaZ@fletRi,12
sans regrets sans espoir avancer dans la vie,sAR@gREsAzEspwaR|avAsedAlavi,12
comme un vaisseau qui dort sur une onde assoupie ,kOme~vEsokidOR|syRynCdasupi,12
sentir son âme usée en un stérile effort,sAtiRsCamyze|Ae~steRilefOR,12
se ronger lentement sous la rouille du sort ,s@RCZelAt@mA|sulaRuj@dysOR,12
penser sans découvrir aspirer sans atteindre,pAsesAdekuvRiR|aspiResAzate~dR,12
briller sans éclairer et pâlir sans s'éteindre,bRijesAzekleRe|epaliRsAszete~dR,12
hélas  tel est mon sort et celui des humains,elastElEmCsORt|es@lHideyme~,12
nos pères ont passé par les mêmes chemins ,nopER@zCpase|paRlemEm@S@me~,12
chargés du même sort nos fils prendront nos places ,SaRZedymEm@sOR|nofilpRAdRCnoplas,12
ceux qui ne sont pas nés y trouveront leurs traces,s2kin@sCpanez|itRuv@RCl9RtRas,12
tout s'use tout périt tout passe  mais hélas ,tuszyztupeRitu|pas@mEelas,11
excepté les mortels rien ne change ici-bas,EksEptelemORtEl|Rje~n@SAZisiba,12
toi qui rendais la force à mon âme affligée,twakiRAdElafORs|amCamafliZe,12
esprit consolateur que ta voix est changée ,EspRikCsOlat9R|k@tavwazESAZe,12
on dirait qu'on entend au séjour des douleurs,CdiREkCAtAt|oseZuRdedul9R,12
rouler à flots plaintifs le sourd torrent des pleurs,Ruleaflople~tif|l@suRtORAdepl9R,12
pourquoi gémir ainsi comme un souffle d'orage,puRkwaZemiRe~si|kOme~sufl@dtORaZ,12
à travers les rameaux qui pleurent leur feuillage ,atRavERleRamo|kipl9Rl9Rf9jaZ,11
pourquoi ce vain retour vers la félicité ,puRkwas@ve~R@tuR|vERlafelisite,12
quoi donc  ce qui n'est plus a-t-il jamais été ,kwadCks@kinEplyz|atZamEzete,11
faut-il que le regret comme une ombre ennemie,fotilk@l@R@gRE|kOmynCbREn@mi,12
vienne s'asseoir sans cesse au festin de la vie,vjEn@szaswaRsAsEs|ofEste~d@lavi,12
et d'un regard funèbre effrayant les humains,edte~R@gaRfynEbR|efRejAleyme~,12
fasse tomber toujours les coupes de leurs mains ,fas@tCbetuZuR|lekup@d@l9Rme~,12
non  de ce triste aspect que ta voix me délivre ,nCd@s@tRistaspE|k@tavwam@delivR,12
oublions oublions  c'est le secret de vivre,ublijCzublijCsEl@s@kREd@vivR,14
viens chante et du passé détournant mes regards,vje~SAtedypase|detuRnAmeR@gaR,12
précipite mon âme au milieu des hasards ,pResipit@mCam|omilj2deazaR,12
de quels sons belliqueux mon oreille est frappée ,d@kElsCbelik2|mCOREjEfRape,12
c'est le cri du clairon c'est la voix du coursier ,sEl@kRidyklERC|s|ElavwadykuRsje,12
la trompette a jeté le signal des alarmes ,latRCpEtaZ@te|l@sinjaldezalaRm,12
aux armes  et l'écho répète au loin  aux armes ,ozaRm@zeleko|RepEtolwe~ozaRm,12
dans la plaine soudain les escadrons épars,dAlaplEn@sude~|lezEskadRCzepaR,12
plus prompts que l'aquilon fondent de toutes parts,plypRCk@lakilC|fCdd@tut@paR,11
et sur les flancs épais des légions mortelles,esyRleflAzepE|deleZjCmORtEl,12
s'étendent tout à coup comme deux sombres ailes,szetAdtutakukOm@d2sCbR@zEl,11
le coursier retenu par un frein impuissant,l@kuRsjeR@t@ny|paRe~fRe~e~pHisA,12
sur ses jarrets pliés s'arrête en frémissant ,syRseZaREplijeszaREtAfRemisA,13
la foudre dort encore et sur la foule immense,lafudR@dORtAkOR|esyRlafulimAs,12
plane avec la terreur un lugubre silence ,planavEklateR9R|e~lygybR@silAs,12
on n'entend que le bruit de cent mille soldats,CnAtAk@l@bRHid@sAmil@sOlda,13
marchant comme un seul homme au-devant du trépas,maRSAkOme~s9lOm|od@vAdytrepa,12
les roulements des chars les coursiers qui hennissent,leRul@mAdeSaR|lekuRsjekienis,12
les ordres répétés qui dans l'air retentissent,lezORdR@Repete|kidAlERR@tAtis,12
ou le bruit des drapeaux soulevés par les vents,ul@bRHidedRaposul@vepaRlevA,13
qui dans les camps rivaux flottant à plis mouvants,kidAlekARivo|flOtAtaplimuvA,12
tantôt semblent enflés d'un souffle de victoire,tAtosAbltAfledte~|sufl@d@viktwaR,11
vouloir voler ,vulwaRvOle,4
et tantôt retombant le long des pavillons,etAtoR@tCbA|l@lCdepavijC,12
de leurs funèbres plis couvrir leurs bataillons,d@l9RfynEbR@pli|kuvRiRl9RbatajC,12
mais sur le front des camps déjà les bronzes grondent ,mEsyRl@fRCdekA|deZalebRCz@gRCd,12
ces tonnerres lointains se croisent se répondent ,setOnER@lwe~te~|s@kRwazs@RepCd,11
des tubes enflammés la foudre avec effort,detyb@zAflame|lafudRavEkefOR,12
sort et frappe en sifflant comme un souffle de mort ,sORtefRapAsiflA|kOme~sufl@d@mOR,12
le boulet dans les rangs laisse une large trace,l@bulEdAleRA|lEsyn@laRZ@tRas,12
ainsi qu'un laboureur qui passe et qui repasse,e~sike~labuR9R|kipasekiR@pas,12
et sans se reposer déchirant le vallon,esAs@R@poze|deSiRAl@valC,12
à côté du sillon creuse un autre sillon ,akotedysijC|kR2ze~otR@sijC,12
ainsi le trait fatal dans les rangs se promène,e~sil@tREfatal|dAleRAs@pROmEn,12
et comme des épis les couche dans la plaine,ekOm@dezepi|lekuS@dAlaplEn,12
ici tombe un héros moissonné dans sa fleur,isitCbe~eRo|mwasOnedAsafl9R,12
superbe et l'œil brillant d'orgueil et de valeur,sypERbel2jbRijA|dt|ORg2jed@val9R,12
sur son casque doré d'où jaillit la lumière,syRsCkask@dORe|dt|uZajilalymjER,12
flotte d'un noir coursier l'ondoyante crinière ,flOt@dte~nwaRkuRsje|l|CdwajAt@kRinjER,12
ce casque éblouissant sert de but au trépas ,s@kaskebluisA|sERd@byttotrepa,12
par la foudre frappé d'un coup qu'il ne sent pas,paRlafudR@fRape|dt|e~kukiln@sApa,12
comme un faisceau d'acier il tombe sur l'arène ,kOme~fEsodtasje|iltCb@syRlaREn,12
son coursier bondissant qui sent flotter la rêne,sCkuRsjebCdisA|kisAflOtelaREn,12
lance un regard oblique à son maître expirant,lAse~R@gaRtOblik|asCmEtREkspiRA,12
revient penche sa tête et le flaire en pleurant,R@vje~pAS@satEt|el@flERApl9RA,12
là tombe un vieux guerrier qui né dans les alarmes,latCbe~vj2gERje|kinedAlezalaRm,12
eut les camps pour patrie et pour amour ses armes,ylekApuRpatRi|epuRamuRsezaRm,12
il ne regrette rien que ses chers étendards,iln@R@gREt@Rje~|k@seSERzetAdaR,12
et les suit en mourant de ses derniers regards,elesHitAmuRA|d@sedERnjeR@gaR,12
la mort vole au hasard dans l'horrible carrière ,lamORvOloazaR|dAlORibl@kaRjER,12
l'un périt tout entier  l'autre sur la poussière,le~peRitutAtje|l|otR@syRlapusjER,12
comme un tronc dont la hache a coupé les rameaux,kOme~tRCdClaaS|akupeleRamo,12
de ses membres épars voit voler les lambeaux,d@semAbR@zepaR|vwavOlelelAbo,12
et se traînant encor sur la terre humectée,es@tREnAtAkor|syRlatERymEkte,12
marque en ruisseaux de sang sa trace ensanglantée,maRkARHisod@sA|satRasAsAglAte,12
le blessé que la mort n'a frappé qu'à demi,l@blesek@lamOR|n|afRapekad@mi,12
fuit en vain emporté dans les bras d'un ami ,fHitAve~ApORte|dAlebRadte~ami,12
sur le sein l'un de l'autre ils sont frappés ensemble,syRl@se~le~d@lotR|ilsCfRapezAsAbl,12
et bénissent du moins le coup qui les rassemble,ebenisdymwe~l@|kukileRasAbl,11
mais de la foudre en vain les livides éclats,mEd@lafudRAve~|lelivid@zekla,12
pleuvent sur les deux camps  d'intrépides soldats,pl2vsyRled2kAdte~tRepid@sOlda,11
comme la mer qu'entr'ouvre une proue écumante,kOm@lamERkAntryn@pRuekumAt,11
se referme soudain sur sa trace fumante,s@R@fERm@sude~|syRsatRas@fymAt,12
sur les rangs écrasés formant de nouveaux rangs,syRleRAzekRaze|fORmAd@nuvoRA,12
viennent braver la mort sur les corps des mourants ,vjEnbRavelamORsyR|lekORdemuRA,11
cependant las d'attendre un trépas sans vengeance,s@pAdAladtatAdR|e~trepasAvAZAs,12
les deux camps animés d'une même vaillance,led2kAzanime|dt|yn@mEm@vajAs,12
se heurtent et du choc ouvrant leurs bataillons,s@9RttedySOkuvRAl9RbatajC,11
mêlent en tournoyant leurs sanglants tourbillons,mEltAtuRnwajAl9R|sAglAtuRbijC,11
sous le pied des coursiers les escadrons s'entr'ouvrent ,sul@pjedekuRsje|lezEskadRCszAntr,11
d'une voûte d'airain les rangs pressés se couvrent ,dtyn@vut@dtERe~|leRApReses@kuvR,12
les feux croisent les feux le fer frappe le fer ,lef2kRwazlef2l@|fERfRap@l@fER,11
les rangs entre-choqués lancent un seul éclair ,leRAzAtR@SOke|lAste~s9leklER,11
le salpêtre au milieu des torrents de fumée,l@salpEtRomilj2|detORAd@fyme,12
brille et court en grondant sur la ligne enflammée,bRijekuRtAgRCdA|syRlalinjAflame,12
et d'un nuage épais enveloppant leur sort,edte~nHaZepEz|Av@lopAl9RsOR,12
cache encore à nos yeux la victoire ou la mort,kaSAkORanozj2|laviktwaRulamOR,12
ainsi quand deux torrents dans deux gorges profondes,e~sikAd2tORA|dAd2gORZ@pROfCd,12
de deux monts opposés précipitant leurs ondes,d@d2mCzOpoze|pResipitAl9RzCd,12
dans le lit trop étroit qu'ils vont se disputer,dAl@litRoetRwa|k|ilvCs@dispyte,12
viennent au même instant tomber et se heurter,vjEntomEme~stAtCbees@9Rte,11
le flot choque le flot  les vagues courroucées,l@floSOk@l@flo|levag@kuRuse,12
rejaillissant au loin par les vagues poussées,R@ZajisAtolwe~|paRlevag@puse,12
d'une poussière humide obscurcissent les airs,dtyn@pusjERymid|OpskyRsislezER,11
du fracas de leur chute ébranlent les déserts,dyfRakad@l9RSyt|ebRAlledezER,11
et portant leur fureur au lit qui les rassemble,epORtAl9RfyR9R|olikileRasAbl,12
tout en s'y combattant leurs flots roulent ensemble,tutAszikCbatA|l9RfloRultAsAbl,11
mais la foudre se tait écoutez  des concerts,mElafudR@s@tEt|ekutedekCsER,12
de cette plaine en deuil s'élèvent dans les airs ,d@sEt@plEnAd9j|sz|elEvdAlezER,11
la harpe le clairon la joyeuse cymbale,laaRp@l@klERC|laZwaj2z@se~bal,12
mêlant leurs voix d'airain montent par intervalle,mElAl9RvwadtERe~|mCtpaRe~tERval,11
s'éloignent par degrés et sur l'aile des vents,szelwanjpaRd@gReze|syRlEl@devA,11
nous jettent leurs accords et les cris des mourants ,nuZEtl9RzakORze|lekRidemuRA,11
de leurs brillants éclats les coteaux retentissent ,d@l9RbRijAzekla|lekOtoR@tAtis,12
le cœur glacé s'arrête et tous les sens frémissent,l@k9rglaseszaREt|etuslesAfRemis,12
et dans les airs pesants que le son vient froisser,edAlezERp@zA|k@l@sCvje~fRwase,12
on dirait qu'on entend l'âme des morts passer ,CdiREkCAtA|l|amdemORpase,11
tout à coup le soleil dissipant le nuage,tutakul@sOlEj|disipAl@nHaZ,12
éclaire avec horreur la scène du carnage ,eklERavEkOR9R|lasEn@dykaRnaZ,12
et son pâle rayon sur la terre glissant,esCpal@REjC|syRlatER@glisA,12
découvre à nos regards de longs ruisseaux de sang,dekuvRanoR@gaR|d@lCRHisod@sA,12
des coursiers et des chars brisés dans la carrière,dekuRsjezedeSaR|bRizedAlakaRjER,12
des membres mutilés épars sur la poussière,demAbR@mytilez|epaRsyRlapusjER,12
les débris confondus des armes et des corps,ledebRikCfCdy|dezaRm@zedekOR,12
et les drapeaux jetés sur des monceaux de morts,eledRapoZ@te|syRdemCsod@mOR,12
accourez maintenant amis épouses mères ,akuReme~t@nAt|amizepuz@mER,12
venez compter vos fils vos amants et vos frères ,v@nekCtevofil|vozamAzevofRER,12
venez sur ces débris disputer aux vautours,v@nesyRsedebRi|dispyteovotuR,12
l'espoir de vos vieux ans le fruit de vos amours,lEspwaRd@vovj2zA|l@fRHid@vozamuR,12
que de larmes sans fin sur eux vont se répandre ,k@d@laRm@sAfe~|syR2vCs@RepAdR,12
dans vos cités en deuil que de cris vont s'entendre,dAvositezAd9j|k@d@kRivCszAtAdR,12
avant qu'avec douleur la terre ait reproduit,avAkavEkdul9R|latERER@pROdHi,12
misérables mortels ce qu'un jour a détruit ,mizeRabl@mORtEl|s@ke~ZuRadetRHi,12
mais au sort des humains la nature insensible,mEzosORdeyme~|lanatyRe~sAsibl,12
sur leurs débris épars suivra son cours paisible ,syRl9RdebRizepaR|sHivRasCkuRpezibl,12
demain la douce aurore en se levant sur eux,d@me~ladusOROR|As@l@vAsyR2,12
dans leur acier sanglant réfléchira ses feux ,dAl9RasjesAglA|RefleSiRasef2,12
le fleuve lavera sa rive ensanglantée,l@fl9v@lav@Ra|saRivAsAglAte,12
les vents balayeront leur poussière infectée,levAbalEj@RC|l9RpusjERe~fEkte,12
et le sol engraissé de leurs restes fumants,el@sOlAgRese|d@l9RREst@fymA,12
cachera sous des fleurs leurs pâles ossements ,kaS@Rasudefl9R|l9Rpal@zOs@mA,12
silence esprit de feu  mon âme épouvantée,silAsEspRid@f2|mCamepuvAte,12
suit le frémissement de ta corde irritée,sHil@fRemis@mA|d@takORdiRite,12
